city,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,timestamp,unix,temperature,humidity,wind_speed,hour,weekday,month
Bursa,2,94.18,0.07,0.36,99.09,2.33,8.28,24.07,1.08,2025-05-09 11:00:00+00:00,1746788400,15.5,61,2.29,11,4,5
Bursa,2,92.98,0.07,0.37,98.99,2.01,7.69,24.32,1.02,2025-05-09 12:00:00+00:00,1746792000,15.5,61,2.29,12,4,5
Bursa,2,92.84,0.08,0.46,98.99,1.96,7.89,27.58,0.94,2025-05-09 13:00:00+00:00,1746795600,15.5,61,2.29,13,4,5
Bursa,2,92.94,0.12,0.72,98.19,2.26,8.2,29.68,1.06,2025-05-09 14:00:00+00:00,1746799200,15.5,61,2.29,14,4,5
Bursa,2,93.52,0.13,1.07,96.78,2.56,8.61,31.64,1.27,2025-05-09 15:00:00+00:00,1746802800,15.5,61,2.29,15,4,5
Bursa,2,95.69,0.16,2.45,87.91,2.58,9.2,32.1,2.82,2025-05-09 16:00:00+00:00,1746806400,15.5,61,2.29,16,4,5
Bursa,2,104.39,0.02,1.86,91.97,2.24,11.76,38.17,2.33,2025-05-07 17:00:00+00:00,1746637200,15.5,61,2.29,17,2,5
Bursa,2,105.84,0.0,1.99,89.74,2.4,11.83,38.95,2.53,2025-05-07 18:00:00+00:00,1746640800,15.5,61,2.29,18,2,5
Bursa,2,105.68,0.0,2.21,83.61,2.32,11.87,38.24,2.91,2025-05-07 19:00:00+00:00,1746644400,15.5,61,2.29,19,2,5
Bursa,2,106.7,0.0,2.62,76.63,2.06,12.15,38.28,3.57,2025-05-07 20:00:00+00:00,1746648000,15.5,61,2.29,20,2,5
Bursa,2,106.98,0.0,2.69,72.16,1.83,12.5,39.71,3.99,2025-05-07 21:00:00+00:00,1746651600,15.5,61,2.29,21,2,5
Bursa,2,105.92,0.0,2.36,68.69,1.57,12.82,41.25,4.37,2025-05-07 22:00:00+00:00,1746655200,15.5,61,2.29,22,2,5
Bursa,2,105.22,0.0,2.01,64.48,1.27,13.08,41.79,4.83,2025-05-07 23:00:00+00:00,1746658800,15.5,61,2.29,23,2,5
Bursa,2,104.68,0.0,1.73,60.05,1.0,13.25,41.95,5.21,2025-05-08 00:00:00+00:00,1746662400,15.5,61,2.29,0,3,5
Bursa,2,103.94,0.0,1.53,55.95,0.8,13.28,41.74,5.42,2025-05-08 01:00:00+00:00,1746666000,15.5,61,2.29,1,3,5
Bursa,2,103.34,0.0,1.45,52.53,0.66,13.13,41.03,5.42,2025-05-08 02:00:00+00:00,1746669600,15.5,61,2.29,2,3,5
Bursa,2,103.23,0.0,1.57,49.63,0.59,12.74,39.61,5.33,2025-05-08 03:00:00+00:00,1746673200,15.5,61,2.29,3,3,5
Bursa,2,103.75,0.01,2.32,46.5,0.58,12.48,38.62,5.22,2025-05-08 04:00:00+00:00,1746676800,15.5,61,2.29,4,3,5
Bursa,2,105.29,0.35,3.33,44.36,0.67,12.45,38.53,5.07,2025-05-08 05:00:00+00:00,1746680400,15.5,61,2.29,5,3,5
Bursa,2,106.17,0.98,3.29,47.42,0.76,12.42,38.4,4.87,2025-05-08 06:00:00+00:00,1746684000,15.5,61,2.29,6,3,5
Bursa,2,102.41,0.36,1.39,79.8,0.86,10.75,38.04,2.32,2025-05-08 07:00:00+00:00,1746687600,15.5,61,2.29,7,3,5
Bursa,2,99.95,0.17,0.72,89.82,1.05,10.64,39.89,1.96,2025-05-08 08:00:00+00:00,1746691200,15.5,61,2.29,8,3,5
Bursa,2,98.71,0.12,0.51,94.8,1.56,12.22,46.39,2.34,2025-05-08 09:00:00+00:00,1746694800,15.5,61,2.29,9,3,5
Bursa,3,97.87,0.09,0.39,99.4,1.95,14.88,57.23,2.33,2025-05-08 10:00:00+00:00,1746698400,15.5,61,2.29,10,3,5
Bursa,3,96.69,0.09,0.39,100.13,2.0,15.74,59.14,2.35,2025-05-08 11:00:00+00:00,1746702000,15.5,61,2.29,11,3,5
Bursa,3,95.67,0.08,0.4,100.39,2.0,15.47,57.39,2.11,2025-05-08 12:00:00+00:00,1746705600,15.5,61,2.29,12,3,5
Bursa,3,95.55,0.09,0.46,101.43,2.08,14.75,54.05,1.8,2025-05-08 13:00:00+00:00,1746709200,15.5,61,2.29,13,3,5
Bursa,3,95.67,0.11,0.61,101.9,2.25,14.1,50.79,1.7,2025-05-08 14:00:00+00:00,1746712800,15.5,61,2.29,14,3,5
Bursa,3,96.03,0.13,0.85,101.55,2.44,13.68,48.49,1.58,2025-05-08 15:00:00+00:00,1746716400,15.5,61,2.29,15,3,5
Bursa,2,96.75,0.11,1.25,99.21,2.63,13.64,46.8,1.66,2025-05-08 16:00:00+00:00,1746720000,15.5,61,2.29,16,3,5
Antalya,3,112.83,0.01,1.0,104.99,2.05,24.09,55.42,0.0,2025-05-11 17:00:00+00:00,1746982800,22.4,62,3.17,17,6,5
Antalya,3,115.18,0.0,1.02,105.09,1.88,19.13,40.7,0.0,2025-05-11 18:00:00+00:00,1746986400,22.4,62,3.17,18,6,5
Antalya,3,116.4,0.0,1.03,104.37,1.71,14.88,30.01,0.02,2025-05-11 19:00:00+00:00,1746990000,22.4,62,3.17,19,6,5
Antalya,3,117.02,0.0,1.02,103.6,1.62,11.96,23.98,0.1,2025-05-11 20:00:00+00:00,1746993600,22.4,62,3.17,20,6,5
Antalya,3,117.55,0.0,1.01,102.98,1.63,10.58,21.91,0.17,2025-05-11 21:00:00+00:00,1746997200,22.4,62,3.17,21,6,5
Antalya,3,117.8,0.0,0.97,101.97,1.69,10.37,22.32,0.19,2025-05-11 22:00:00+00:00,1747000800,22.4,62,3.17,22,6,5
Antalya,3,118.4,0.0,0.92,101.02,1.77,10.56,23.14,0.22,2025-05-11 23:00:00+00:00,1747004400,22.4,62,3.17,23,6,5
Antalya,3,118.82,0.0,0.87,100.15,1.84,10.81,23.78,0.25,2025-05-12 00:00:00+00:00,1747008000,22.4,62,3.17,0,0,5
Antalya,2,118.9,0.0,0.85,99.07,1.91,10.7,23.33,0.35,2025-05-12 01:00:00+00:00,1747011600,22.4,62,3.17,1,0,5
Antalya,2,118.55,0.0,0.86,97.54,2.01,10.17,21.75,0.45,2025-05-12 02:00:00+00:00,1747015200,22.4,62,3.17,2,0,5
Antalya,2,118.29,0.0,0.88,96.4,2.17,9.65,20.21,0.48,2025-05-12 03:00:00+00:00,1747018800,22.4,62,3.17,3,0,5
Antalya,2,118.16,0.01,1.03,95.83,2.36,9.41,19.39,0.49,2025-05-12 04:00:00+00:00,1747022400,22.4,62,3.17,4,0,5
Antalya,2,117.81,0.05,1.25,95.07,2.56,9.34,19.03,0.43,2025-05-12 05:00:00+00:00,1747026000,22.4,62,3.17,5,0,5
Antalya,2,117.91,0.13,1.4,95.23,2.73,9.34,18.85,0.32,2025-05-12 06:00:00+00:00,1747029600,22.4,62,3.17,6,0,5
Antalya,2,117.9,0.19,1.33,97.52,2.79,9.38,18.66,0.26,2025-05-12 07:00:00+00:00,1747033200,22.4,62,3.17,7,0,5
Antalya,3,116.97,0.17,1.01,102.02,2.7,9.11,17.86,0.22,2025-05-12 08:00:00+00:00,1747036800,22.4,62,3.17,8,0,5
Antalya,3,115.23,0.13,0.73,106.22,2.56,8.57,16.63,0.2,2025-05-12 09:00:00+00:00,1747040400,22.4,62,3.17,9,0,5
Antalya,3,114.18,0.1,0.61,108.76,2.48,8.04,15.19,0.18,2025-05-12 10:00:00+00:00,1747044000,22.4,62,3.17,10,0,5
Antalya,3,114.24,0.08,0.59,110.1,2.51,7.74,14.52,0.17,2025-05-12 11:00:00+00:00,1747047600,22.4,62,3.17,11,0,5
Antalya,3,113.95,0.07,0.61,111.14,2.49,7.36,13.95,0.16,2025-05-12 12:00:00+00:00,1747051200,22.4,62,3.17,12,0,5
Antalya,3,113.88,0.07,0.65,112.15,2.41,6.96,13.43,0.17,2025-05-12 13:00:00+00:00,1747054800,22.4,62,3.17,13,0,5
Antalya,3,114.14,0.07,0.67,112.83,2.27,6.75,13.53,0.17,2025-05-12 14:00:00+00:00,1747058400,22.4,62,3.17,14,0,5
Antalya,3,114.3,0.07,0.74,113.04,2.07,6.73,14.33,0.18,2025-05-12 15:00:00+00:00,1747062000,22.4,62,3.17,15,0,5
Antalya,3,114.16,0.05,0.85,112.23,1.88,6.62,15.23,0.19,2025-05-12 16:00:00+00:00,1747065600,22.4,62,3.17,16,0,5
Antalya,3,104.45,0.0,1.39,70.27,0.5,20.13,63.31,0.0,2025-05-10 17:00:00+00:00,1746896400,22.4,62,3.17,17,5,5
Antalya,3,104.47,0.0,1.43,68.91,0.51,20.3,62.76,0.0,2025-05-10 18:00:00+00:00,1746900000,22.4,62,3.17,18,5,5
Antalya,3,104.69,0.0,1.4,67.93,0.53,20.57,62.48,0.0,2025-05-10 19:00:00+00:00,1746903600,22.4,62,3.17,19,5,5
Antalya,3,105.36,0.0,1.37,66.89,0.53,20.85,62.08,0.0,2025-05-10 20:00:00+00:00,1746907200,22.4,62,3.17,20,5,5
Antalya,3,106.04,0.0,1.39,65.69,0.53,21.09,61.47,0.0,2025-05-10 21:00:00+00:00,1746910800,22.4,62,3.17,21,5,5
Antalya,3,106.7,0.0,1.37,64.48,0.54,21.35,60.89,0.0,2025-05-10 22:00:00+00:00,1746914400,22.4,62,3.17,22,5,5
Antalya,3,107.51,0.0,1.32,64.1,0.55,21.79,60.8,0.0,2025-05-10 23:00:00+00:00,1746918000,22.4,62,3.17,23,5,5
Antalya,3,108.59,0.0,1.27,64.18,0.57,22.48,61.37,0.0,2025-05-11 00:00:00+00:00,1746921600,22.4,62,3.17,0,6,5
Antalya,3,110.02,0.0,1.26,64.56,0.59,23.34,62.45,0.1,2025-05-11 01:00:00+00:00,1746925200,22.4,62,3.17,1,6,5
Antalya,3,111.27,0.0,1.26,63.94,0.58,24.25,62.69,0.24,2025-05-11 02:00:00+00:00,1746928800,22.4,62,3.17,2,6,5
Antalya,3,112.43,0.0,1.25,63.09,0.58,25.18,62.9,0.28,2025-05-11 03:00:00+00:00,1746932400,22.4,62,3.17,3,6,5
Antalya,3,113.63,0.01,1.32,62.27,0.58,26.04,63.28,0.32,2025-05-11 04:00:00+00:00,1746936000,22.4,62,3.17,4,6,5
Antalya,3,114.51,0.1,1.34,62.38,0.61,27.09,63.93,0.31,2025-05-11 05:00:00+00:00,1746939600,22.4,62,3.17,5,6,5
Antalya,3,114.85,0.21,1.25,64.04,0.68,28.33,64.97,0.22,2025-05-11 06:00:00+00:00,1746943200,22.4,62,3.17,6,6,5
Antalya,3,114.09,0.24,1.03,67.45,0.74,29.31,66.1,0.11,2025-05-11 07:00:00+00:00,1746946800,22.4,62,3.17,7,6,5
Antalya,3,113.21,0.2,0.81,71.16,0.75,29.95,66.54,0.05,2025-05-11 08:00:00+00:00,1746950400,22.4,62,3.17,8,6,5
Antalya,3,112.52,0.15,0.64,74.49,0.74,30.4,67.19,0.02,2025-05-11 09:00:00+00:00,1746954000,22.4,62,3.17,9,6,5
Antalya,3,111.5,0.13,0.55,77.4,0.72,30.61,68.24,0.01,2025-05-11 10:00:00+00:00,1746957600,22.4,62,3.17,10,6,5
Antalya,3,110.42,0.11,0.51,80.72,0.71,30.5,70.01,0.01,2025-05-11 11:00:00+00:00,1746961200,22.4,62,3.17,11,6,5
Antalya,3,109.62,0.11,0.51,84.73,0.75,30.07,72.59,0.01,2025-05-11 12:00:00+00:00,1746964800,22.4,62,3.17,12,6,5
Antalya,3,108.62,0.09,0.49,90.03,0.87,29.33,78.48,0.0,2025-05-11 13:00:00+00:00,1746968400,22.4,62,3.17,13,6,5
Antalya,3,107.61,0.08,0.55,95.0,1.16,29.02,80.56,0.0,2025-05-11 14:00:00+00:00,1746972000,22.4,62,3.17,14,6,5
Antalya,3,107.94,0.07,0.68,99.11,1.58,29.18,78.28,0.0,2025-05-11 15:00:00+00:00,1746975600,22.4,62,3.17,15,6,5
Antalya,3,110.22,0.04,0.85,103.05,1.98,27.92,69.52,0.0,2025-05-11 16:00:00+00:00,1746979200,22.4,62,3.17,16,6,5
Antalya,3,108.89,0.02,2.05,79.59,0.49,17.1,50.68,0.03,2025-05-09 17:00:00+00:00,1746810000,22.4,62,3.17,17,4,5
Antalya,3,108.8,0.0,2.07,77.9,0.53,17.36,52.58,0.04,2025-05-09 18:00:00+00:00,1746813600,22.4,62,3.17,18,4,5
Antalya,3,109.07,0.0,1.99,76.51,0.54,17.61,53.89,0.1,2025-05-09 19:00:00+00:00,1746817200,22.4,62,3.17,19,4,5
Antalya,3,109.61,0.0,1.95,75.03,0.56,17.73,54.74,0.22,2025-05-09 20:00:00+00:00,1746820800,22.4,62,3.17,20,4,5
Antalya,3,110.23,0.0,1.92,74.41,0.6,17.85,56.17,0.38,2025-05-09 21:00:00+00:00,1746824400,22.4,62,3.17,21,4,5
Antalya,3,110.41,0.0,1.79,74.49,0.59,18.05,58.23,0.44,2025-05-09 22:00:00+00:00,1746828000,22.4,62,3.17,22,4,5
Antalya,3,110.32,0.0,1.47,75.18,0.57,18.3,60.57,0.37,2025-05-09 23:00:00+00:00,1746831600,22.4,62,3.17,23,4,5
Antalya,3,110.41,0.0,1.19,76.27,0.55,18.53,62.47,0.32,2025-05-10 00:00:00+00:00,1746835200,22.4,62,3.17,0,5,5
Antalya,3,110.72,0.0,1.04,77.16,0.53,18.62,63.29,0.35,2025-05-10 01:00:00+00:00,1746838800,22.4,62,3.17,1,5,5
Antalya,3,111.43,0.0,0.96,76.93,0.5,18.64,62.7,0.39,2025-05-10 02:00:00+00:00,1746842400,22.4,62,3.17,2,5,5
Antalya,3,112.67,0.0,0.93,75.63,0.48,18.63,61.35,0.39,2025-05-10 03:00:00+00:00,1746846000,22.4,62,3.17,3,5,5
Antalya,3,115.0,0.0,1.05,73.24,0.45,18.79,59.65,0.42,2025-05-10 04:00:00+00:00,1746849600,22.4,62,3.17,4,5,5
Antalya,3,117.8,0.05,1.27,69.91,0.41,19.06,57.94,0.36,2025-05-10 05:00:00+00:00,1746853200,22.4,62,3.17,5,5,5
Antalya,3,119.96,0.18,1.38,67.81,0.38,19.48,56.96,0.26,2025-05-10 06:00:00+00:00,1746856800,22.4,62,3.17,6,5,5
Antalya,3,120.11,0.25,1.24,68.14,0.36,19.9,56.63,0.15,2025-05-10 07:00:00+00:00,1746860400,22.4,62,3.17,7,5,5
Antalya,3,119.12,0.21,0.97,70.62,0.36,20.37,57.36,0.08,2025-05-10 08:00:00+00:00,1746864000,22.4,62,3.17,8,5,5
Antalya,3,117.33,0.16,0.75,73.86,0.36,20.81,59.17,0.03,2025-05-10 09:00:00+00:00,1746867600,22.4,62,3.17,9,5,5
Antalya,3,114.48,0.13,0.6,76.83,0.37,20.84,61.93,0.0,2025-05-10 10:00:00+00:00,1746871200,22.4,62,3.17,10,5,5
Antalya,3,111.3,0.11,0.53,78.68,0.37,20.66,64.1,0.0,2025-05-10 11:00:00+00:00,1746874800,22.4,62,3.17,11,5,5
Antalya,3,108.58,0.1,0.5,79.67,0.37,20.6,65.86,0.0,2025-05-10 12:00:00+00:00,1746878400,22.4,62,3.17,12,5,5
Antalya,3,106.76,0.09,0.51,80.2,0.38,20.55,67.67,0.0,2025-05-10 13:00:00+00:00,1746882000,22.4,62,3.17,13,5,5
Antalya,3,105.3,0.07,0.64,78.2,0.38,20.29,66.9,0.0,2025-05-10 14:00:00+00:00,1746885600,22.4,62,3.17,14,5,5
Antalya,3,104.38,0.05,0.9,75.05,0.42,20.03,65.26,0.0,2025-05-10 15:00:00+00:00,1746889200,22.4,62,3.17,15,5,5
Antalya,3,104.34,0.02,1.2,72.33,0.48,20.02,64.17,0.0,2025-05-10 16:00:00+00:00,1746892800,22.4,62,3.17,16,5,5
Antalya,2,103.38,0.0,0.72,80.56,0.31,9.08,27.48,0.15,2025-05-08 17:00:00+00:00,1746723600,22.4,62,3.17,17,3,5
Antalya,2,103.24,0.0,0.73,78.74,0.33,9.26,27.06,0.14,2025-05-08 18:00:00+00:00,1746727200,22.4,62,3.17,18,3,5
Antalya,2,102.86,0.0,0.7,77.1,0.36,9.51,26.75,0.12,2025-05-08 19:00:00+00:00,1746730800,22.4,62,3.17,19,3,5
Antalya,2,102.96,0.0,0.72,75.39,0.4,9.85,26.51,0.11,2025-05-08 20:00:00+00:00,1746734400,22.4,62,3.17,20,3,5
Antalya,2,103.26,0.0,0.76,74.1,0.43,10.22,26.72,0.12,2025-05-08 21:00:00+00:00,1746738000,22.4,62,3.17,21,3,5
Antalya,2,103.38,0.0,0.77,73.3,0.47,10.62,27.31,0.13,2025-05-08 22:00:00+00:00,1746741600,22.4,62,3.17,22,3,5
Antalya,2,103.71,0.0,0.77,72.6,0.5,10.99,28.08,0.16,2025-05-08 23:00:00+00:00,1746745200,22.4,62,3.17,23,3,5
Antalya,2,104.29,0.0,0.78,72.24,0.53,11.29,29.1,0.2,2025-05-09 00:00:00+00:00,1746748800,22.4,62,3.17,0,4,5
Antalya,2,104.85,0.0,0.79,72.65,0.56,11.56,30.6,0.28,2025-05-09 01:00:00+00:00,1746752400,22.4,62,3.17,1,4,5
Antalya,2,105.7,0.0,0.79,72.61,0.57,11.82,32.34,0.35,2025-05-09 02:00:00+00:00,1746756000,22.4,62,3.17,2,4,5
Antalya,2,106.76,0.0,0.79,72.85,0.57,12.11,34.28,0.41,2025-05-09 03:00:00+00:00,1746759600,22.4,62,3.17,3,4,5
Antalya,2,108.03,0.0,0.87,73.32,0.56,12.39,36.24,0.47,2025-05-09 04:00:00+00:00,1746763200,22.4,62,3.17,4,4,5
Antalya,2,109.69,0.03,1.04,73.73,0.56,12.65,37.95,0.51,2025-05-09 05:00:00+00:00,1746766800,22.4,62,3.17,5,4,5
Antalya,2,111.26,0.09,1.16,75.17,0.57,12.94,39.97,0.54,2025-05-09 06:00:00+00:00,1746770400,22.4,62,3.17,6,4,5
Antalya,2,112.41,0.14,1.12,77.65,0.56,13.3,41.91,0.5,2025-05-09 07:00:00+00:00,1746774000,22.4,62,3.17,7,4,5
Antalya,2,112.53,0.14,0.88,79.62,0.51,13.76,42.82,0.41,2025-05-09 08:00:00+00:00,1746777600,22.4,62,3.17,8,4,5
Antalya,2,111.63,0.12,0.63,80.42,0.46,14.3,43.11,0.29,2025-05-09 09:00:00+00:00,1746781200,22.4,62,3.17,9,4,5
Antalya,2,110.15,0.1,0.47,80.11,0.43,14.81,43.34,0.19,2025-05-09 10:00:00+00:00,1746784800,22.4,62,3.17,10,4,5
Antalya,2,108.75,0.08,0.41,79.66,0.42,15.29,44.28,0.13,2025-05-09 11:00:00+00:00,1746788400,22.4,62,3.17,11,4,5
Antalya,2,107.52,0.08,0.39,79.45,0.42,15.82,45.94,0.09,2025-05-09 12:00:00+00:00,1746792000,22.4,62,3.17,12,4,5
Antalya,2,106.18,0.07,0.37,79.53,0.43,16.44,48.56,0.05,2025-05-09 13:00:00+00:00,1746795600,22.4,62,3.17,13,4,5
Antalya,3,105.6,0.07,0.44,79.33,0.43,17.11,50.33,0.03,2025-05-09 14:00:00+00:00,1746799200,22.4,62,3.17,14,4,5
Antalya,3,105.51,0.08,0.6,78.54,0.43,17.64,51.79,0.02,2025-05-09 15:00:00+00:00,1746802800,22.4,62,3.17,15,4,5
Antalya,3,105.74,0.05,0.85,77.56,0.45,17.96,52.98,0.02,2025-05-09 16:00:00+00:00,1746806400,22.4,62,3.17,16,4,5
Antalya,2,106.14,0.0,0.54,86.8,0.34,9.62,15.4,0.3,2025-05-07 17:00:00+00:00,1746637200,22.4,62,3.17,17,2,5
Antalya,2,106.15,0.0,0.55,86.13,0.38,9.81,16.32,0.28,2025-05-07 18:00:00+00:00,1746640800,22.4,62,3.17,18,2,5
Antalya,2,105.97,0.0,0.54,85.2,0.41,10.12,17.08,0.26,2025-05-07 19:00:00+00:00,1746644400,22.4,62,3.17,19,2,5
Antalya,2,106.11,0.0,0.55,83.93,0.4,10.5,17.53,0.23,2025-05-07 20:00:00+00:00,1746648000,22.4,62,3.17,20,2,5
Antalya,2,106.35,0.0,0.58,82.79,0.39,10.86,17.89,0.21,2025-05-07 21:00:00+00:00,1746651600,22.4,62,3.17,21,2,5
Antalya,2,106.34,0.0,0.59,81.33,0.38,11.22,18.24,0.18,2025-05-07 22:00:00+00:00,1746655200,22.4,62,3.17,22,2,5
Antalya,2,106.33,0.0,0.58,79.96,0.38,11.61,18.65,0.16,2025-05-07 23:00:00+00:00,1746658800,22.4,62,3.17,23,2,5
Antalya,2,106.29,0.0,0.56,78.76,0.38,11.99,19.08,0.14,2025-05-08 00:00:00+00:00,1746662400,22.4,62,3.17,0,3,5
Antalya,2,106.47,0.0,0.56,77.83,0.39,12.35,19.47,0.14,2025-05-08 01:00:00+00:00,1746666000,22.4,62,3.17,1,3,5
Antalya,2,106.61,0.0,0.58,76.33,0.39,12.75,19.86,0.17,2025-05-08 02:00:00+00:00,1746669600,22.4,62,3.17,2,3,5
Antalya,2,106.7,0.0,0.6,74.95,0.39,13.05,20.29,0.2,2025-05-08 03:00:00+00:00,1746673200,22.4,62,3.17,3,3,5
Antalya,2,106.76,0.0,0.66,73.92,0.4,13.08,20.71,0.25,2025-05-08 04:00:00+00:00,1746676800,22.4,62,3.17,4,3,5
Antalya,2,106.71,0.01,0.76,73.74,0.41,12.87,21.27,0.26,2025-05-08 05:00:00+00:00,1746680400,22.4,62,3.17,5,3,5
Antalya,2,106.86,0.04,0.81,74.6,0.45,12.51,22.25,0.24,2025-05-08 06:00:00+00:00,1746684000,22.4,62,3.17,6,3,5
Antalya,2,106.71,0.05,0.78,76.95,0.46,11.92,23.56,0.2,2025-05-08 07:00:00+00:00,1746687600,22.4,62,3.17,7,3,5
Antalya,2,106.19,0.07,0.64,79.09,0.42,11.3,24.33,0.16,2025-05-08 08:00:00+00:00,1746691200,22.4,62,3.17,8,3,5
Antalya,2,105.79,0.06,0.5,80.71,0.39,10.86,25.15,0.15,2025-05-08 09:00:00+00:00,1746694800,22.4,62,3.17,9,3,5
Antalya,2,105.21,0.06,0.39,81.92,0.36,10.49,26.06,0.14,2025-05-08 10:00:00+00:00,1746698400,22.4,62,3.17,10,3,5
Antalya,2,104.88,0.06,0.34,83.11,0.34,10.13,26.82,0.13,2025-05-08 11:00:00+00:00,1746702000,22.4,62,3.17,11,3,5
Antalya,2,104.45,0.06,0.33,83.96,0.32,9.82,27.44,0.14,2025-05-08 12:00:00+00:00,1746705600,22.4,62,3.17,12,3,5
Antalya,2,104.35,0.07,0.35,84.47,0.3,9.6,27.95,0.15,2025-05-08 13:00:00+00:00,1746709200,22.4,62,3.17,13,3,5
Antalya,2,103.77,0.07,0.4,83.93,0.29,9.4,28.12,0.15,2025-05-08 14:00:00+00:00,1746712800,22.4,62,3.17,14,3,5
Antalya,2,103.25,0.06,0.48,83.05,0.29,9.19,27.99,0.16,2025-05-08 15:00:00+00:00,1746716400,22.4,62,3.17,15,3,5
Antalya,2,103.43,0.03,0.6,82.15,0.3,9.06,27.87,0.16,2025-05-08 16:00:00+00:00,1746720000,22.4,62,3.17,16,3,5
